slug,title,station,grouped,multi_group,source_surfaces,mode,raw_group_count,raw_sections,raw_kinds,detected_by_current,current_group_count,current_group_kinds,missed_by_current,program_url,sample_labels,fetch_error
bellezzaebizzarria-ilcinemainsolitosecondogoffredofofi,Bellezza e bizzarria - il cinema insolito secondo Goffredo Fofi,radio3,True,True,filters|tab_menu,group,3,episodi,group,True,3,group,False,https://www.raiplaysound.it/programmi/bellezzaebizzarria-ilcinemainsolitosecondogoffredofofi,Film in ordine alfabetico | Film in ordine di messa in onda | Episodi,
bellezzainbicicletta,Bellezza in bicicletta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bellezzainbicicletta,,
belve,Belve,,True,True,filters|tab_menu,seasonal,6,episodi,season,True,6,season,False,https://www.raiplaysound.it/programmi/belve,Stagione 9 | Stagione 8 | Stagione 7 | Stagione 6 | Stagione 5,
belvecrime,Belve Crime,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/belvecrime,,
bendetto,Ben...detto!,isoradio,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bendetto,,
benedettoxvi-lastoriadijosephratzinger,Benedetto XVI - La storia di Joseph Ratzinger,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/benedettoxvi-lastoriadijosephratzinger,,
benitojacovittiliscadipesce,"Benito Jacovitti, lisca di pesce",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/benitojacovittiliscadipesce,,
benvenutialparco,Benvenuti al parco,,True,True,filters|tab_menu,year,3,puntate,year,True,3,year,False,https://www.raiplaysound.it/programmi/benvenutialparco,2025 | 2024 | 2023,
berlinguerlarivoluzionegentile,"Berlinguer, la rivoluzione gentile",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/berlinguerlarivoluzionegentile,,
besaearbereshevet,Besa e Arbëreshëvet,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/besaearbereshevet,,
besamemucho,Besame Mucho,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/besamemucho,,
bestiedaltritempi,Bestie d'altri tempi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bestiedaltritempi,,
biaxadorainsutempus,Biaxadora in su tempus,,True,False,filters|tab_menu,group,1,puntate,group,True,1,group,False,https://www.raiplaysound.it/programmi/biaxadorainsutempus,Biaxadora in su tempus II,
bibliotecauniversaledimusicaleggera,Biblioteca universale di musica leggera,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bibliotecauniversaledimusicaleggera,,
biden-harris-lamericavoltapagina,Biden-Harris - L'America volta pagina,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/biden-harris-lamericavoltapagina,,
bigbang,Big Bang,radiokids,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/bigbang,Episodi,
bignomi,BIGnomi,,True,True,filters|tab_menu,group,2,episodi,group,True,2,group,False,https://www.raiplaysound.it/programmi/bignomi,Storia | Letteratura,
bigtalk,Big Talk,nonameradio,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bigtalk,,
bing,Bing,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bing,,
bisendiitalocalvino,Bisendi Italo Calvino,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bisendiitalocalvino,,
bistiuafestival,Bistìu a Festival,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bistiuafestival,,
blablabla,Bla bla bla,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/blablabla,,
blackout,Black Out,radio2,True,True,filters|tab_menu,mixed,6,puntate,group|season,True,6,group|season,False,https://www.raiplaysound.it/programmi/blackout,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24 | Stagione 2022-23 | Stagione 2021-22,
blackout-fiction,Blackout - Fiction,,True,True,filters|tab_menu,seasonal,2,raiplaysound-puntate-block,season,True,2,season,False,https://www.raiplaysound.it/programmi/blackout-fiction,Stagione 1 - Vite sospese | Stagione 2 - Le verità nascoste,
bladerunner,Blade Runner,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bladerunner,,
blanca,Blanca,,True,True,filters|tab_menu,seasonal,3,episodi,season,True,3,season,False,https://www.raiplaysound.it/programmi/blanca,Stagione 1 | Stagione 2 | Stagione 3,
blasmusik,Blasmusik,radiosuedtirol,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/blasmusik,,
blister,Blister,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/blister,,
blocknotes-dialoghisulfuturodelgiornalismo,Block Notes - Dialoghi sul futuro del giornalismo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/blocknotes-dialoghisulfuturodelgiornalismo,,
blunotte,Blu Notte,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/blunotte,,
blunotte-igrandimisteri,Blu Notte - I Grandi Misteri,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/blunotte-igrandimisteri,,
bodyandsoul,Body and soul,radio3,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/bodyandsoul,Episodi | Extra,
bologna2agosto1980,"Bologna, 2 agosto 1980",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bologna2agosto1980,,
bologna2agosto1980lastrage,"Bologna, 2 agosto 1980. La Strage",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bologna2agosto1980lastrage,,
bonbon,Bon Bon,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bonbon,,
bookcrossing-portailtuolibro,Bookcrossing - Porta il tuo libro,,True,True,filters|tab_menu,seasonal,2,bookcrossing---porta-il-tuo-libro---puntate-block,season,True,2,season,False,https://www.raiplaysound.it/programmi/bookcrossing-portailtuolibro,Stagione 2 | Stagione 1,
bordersaiconfinidellimpero,"Borders, ai confini dell'Impero",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bordersaiconfinidellimpero,,
borghiditalia,Borghi d'Italia,,True,True,filters|tab_menu,seasonal,14,episodi,season,True,14,season,False,https://www.raiplaysound.it/programmi/borghiditalia,Stagione 14 | Stagione 13 | Stagione 12 | Stagione 11 | Stagione 10,
borisgiuliano-unpoliziottoapalermo,Boris Giuliano - Un poliziotto a Palermo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/borisgiuliano-unpoliziottoapalermo,,
borsellinouneroeitaliano,"Borsellino, un eroe italiano",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/borsellinouneroeitaliano,,
bosscodiciesegreti,Boss. Codici e segreti,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bosscodiciesegreti,,
bowienext-nascitadiunagalassia,Bowienext - Nascita di una galassia,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/bowienext-nascitadiunagalassia,,
braccialettirossi,Braccialetti rossi,,True,True,filters|tab_menu,seasonal,3,episodi,season,True,3,season,False,https://www.raiplaysound.it/programmi/braccialettirossi,Stagione 1 | Stagione 2 | Stagione 3,
brennero,Brennero,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/brennero,,
broncio-lastandupcomedyaradio2,Broncio - la stand up comedy a Radio2,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/broncio-lastandupcomedyaradio2,,
brucialostatutolincendiochecambioilcinema,"Brucia lo Statuto, l'incendio che cambiò il cinema",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/brucialostatutolincendiochecambioilcinema,,
brunocontiunavitadagoal,Bruno Conti – Una vita da goal,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/brunocontiunavitadagoal,,
brunonericalciatoreepartigiano,"Bruno Neri, calciatore e partigiano",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/brunonericalciatoreepartigiano,,
bumerang,#Bumerang,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/bumerang,Episodi | Extra,
buonaserapresidente,Buonasera Presidente,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/buonaserapresidente,,
buongiornoradiokids,Buongiorno Radio Kids,radiokids,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/buongiornoradiokids,,
byblos,Byblos,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/byblos,,
cabaretbanfi,Cabaret Banfi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cabaretbanfi,,
caffeeuropa,Caffè Europa,radio1,True,True,filters|tab_menu,mixed,7,puntate,group|season,True,7,group|season,False,https://www.raiplaysound.it/programmi/caffeeuropa,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24 | Stagione 2022-23 | Stagione 2021-22,
caffesanremo,Caffè Sanremo,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/caffesanremo,Episodi | Extra,
callas-dariofoepaolacortellesi,Callas - Dario Fo e Paola Cortellesi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/callas-dariofoepaolacortellesi,,
callassegreta,Callas segreta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/callassegreta,,
cambiodirotta,Cambio di rotta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cambiodirotta,,
camionisti,Camionisti,isoradio,True,True,filters|tab_menu,year,5,puntate,year,True,5,year,False,https://www.raiplaysound.it/programmi/camionisti,2026 | 2025 | 2024 | 2023 | 2022,
camminandolitalia,Camminando l'Italia,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/camminandolitalia,,
camminandolitaliaconisoradio,Camminando l'Italia con Isoradio,isoradio,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/camminandolitaliaconisoradio,,
campioniconlode,Campioni con lode,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/campioniconlode,,
campionidelmondo,Campioni del Mondo,radio2,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/campionidelmondo,,
campioniribelli,Campioni ribelli,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/campioniribelli,,
cantautoradio,Cantautoradio,radio2,True,True,filters|tab_menu,mixed,2,puntate,group|season,True,2,group|season,False,https://www.raiplaysound.it/programmi/cantautoradio,Stagione 2019-20 | CantaNatale,
cantiereitalia,Cantiere Italia,radio1,True,True,filters|tab_menu,seasonal,3,puntate,season,True,3,season,False,https://www.raiplaysound.it/programmi/cantiereitalia,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24,
capcrescendoapesarounpodcastdacapitale,CAP Crescendo A Pesaro. Un podcast da Capitale,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/capcrescendoapesarounpodcastdacapitale,,
capitalepoesia,Capitale Poesia,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/capitalepoesia,,
capolavoridellaletteratura,Capolavori della letteratura,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/capolavoridellaletteratura,,
caraagathadiecilettereallareginadelgiallo,Cara Agatha. Dieci lettere alla regina del giallo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/caraagathadiecilettereallareginadelgiallo,,
caramontagna,Cara Montagna,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/caramontagna,,
cararadio3,Cara Radio 3,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cararadio3,,
cararepubblica-larmadal1946aoggi,Cara Repubblica - L'Arma: dal 1946 a oggi ,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cararepubblica-larmadal1946aoggi,,
carasdevangelu,Caras de Vangelu,,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/carasdevangelu,,
carloalbertodallachiesa,Carlo Alberto Dalla Chiesa,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/carloalbertodallachiesa,,
carloangelaunmedicostratega,Carlo Angela: Un medico stratega,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/carloangelaunmedicostratega,,
casafriuli,Casa Friuli,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/casafriuli,,
casatognizzo,Casa Tognizzo,,True,True,filters|tab_menu,group,2,episodi,group,True,2,group,False,https://www.raiplaysound.it/programmi/casatognizzo,"Figli, mariti, amanti | Agli arresti matrimoniali",
caseperfinta-viaggiodietroloschermodeisocial,Case per finta - Viaggio dietro lo schermo dei social,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/caseperfinta-viaggiodietroloschermodeisocial,,
cassandra-ilmondodidomani,Cassandra - Il mondo di domani,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cassandra-ilmondodidomani,,
caterestate,CaterEstate,radio2,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/caterestate,Clip,
caterpillaram,Caterpillar AM,radio2,True,True,filters|tab_menu,seasonal,2,puntate,season,True,2,season,False,https://www.raiplaysound.it/programmi/caterpillaram,Stagione 2023-24 | Stagione 2022-23,
caterxl,Cater XL,radio2,True,True,filters|tab_menu,group,6,puntate,group,True,6,group,False,https://www.raiplaysound.it/programmi/caterxl,2024/25 | Estate 2024 | 2023/24 | 2022/23 | Episodi,
catturandi-nelnomedelpadre,Catturandi - Nel nome del padre,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/catturandi-nelnomedelpadre,,
catturateriina-gliuominichefecerolimpresa,Catturate Riina - Gli uomini che fecero l'impresa,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/catturateriina-gliuominichefecerolimpresa,,
centogiornicondante,Cento giorni con Dante,radio3,True,True,filters|tab_menu,group,4,podcast-,group,True,4,group,False,https://www.raiplaysound.it/programmi/centogiornicondante,Inferno | Purgatorio | Paradiso | Episodi,
centoprimadurantedopo,Cento. Prima durante dopo,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/centoprimadurantedopo,,
centounsecolodiradio,Cento un secolo di Radio,radio1,True,True,filters|tab_menu,group,2,puntate,group,True,2,group,False,https://www.raiplaysound.it/programmi/centounsecolodiradio,Puntate 2024 | Puntate 2023,
centrisocialimappediunutopia,Centri sociali. Mappe di un'utopia,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/centrisocialimappediunutopia,,
ceraunavolta,C'era una volta,radiolivenapoli,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ceraunavolta,,
ceraunavoltaeceancora,C’era una volta e c'è ancora,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ceraunavoltaeceancora,,
ceraunavoltagheddafi,C'era una volta Gheddafi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ceraunavoltagheddafi,,
ceraunavoltailmuro-berlino35annidopo,C'era una volta il Muro - Berlino 35 anni dopo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ceraunavoltailmuro-berlino35annidopo,,
cermislastragedeitopgun,"Cermis, la strage dei top gun",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cermislastragedeitopgun,,
chatfvg,Chat FVG,,True,True,filters|tab_menu,seasonal,2,puntate,season,True,2,season,False,https://www.raiplaysound.it/programmi/chatfvg,CHAT FVG - Stagione 1 | CHAT FVG - Stagione 2,
checifaccioqui,Che ci faccio qui,,True,True,filters|tab_menu,group,3,che-ci-faccio-qui-raiplaysound-puntate-block,group,True,3,group,False,https://www.raiplaysound.it/programmi/checifaccioqui,Storie di vita | Periferie d'Italia | Viaggio tra gli invisibili,
check-up,Check-Up,,True,True,filters|tab_menu,mixed,4,episodi,group|season,True,4,group|season,False,https://www.raiplaysound.it/programmi/check-up,Stagione 2025-2026 | Stagione 2024-2025 | Stagione 2023-2024 | La Dieta Mediterranea,
checkpointcharlielacadutadelmuro,Checkpoint Charlie. La caduta del Muro,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/checkpointcharlielacadutadelmuro,,
chediociaiuti,Che Dio Ci Aiuti,,True,True,filters|tab_menu,seasonal,5,episodi,season,True,5,season,False,https://www.raiplaysound.it/programmi/chediociaiuti,Stagione 4 | Stagione 5 | Stagione 6 | Stagione 7 | Stagione 8,
chefinehafattobabyjane,Che fine ha fatto Baby Jane?,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/chefinehafattobabyjane,,
cheflife,Chef life,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/cheflife,,
chegiornoe,Che giorno è,radio1,True,True,filters|tab_menu,group,5,puntate,group,True,5,group,False,https://www.raiplaysound.it/programmi/chegiornoe,Puntate 2023 | Puntate 2022 | Puntate 2021 | Episodi | Clip,
